term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
"06 Décembre, 1976","06 décembre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Décembre, 1976"
"06 Décembre, 1977","06 décembre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Décembre, 1977"
"06 Décembre, 1978","06 décembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Décembre, 1978"
"06 Décembre, 1979","06 décembre, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Décembre, 1979"
"06 Février, 1975","06 février, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Février, 1975"
"06 Février, 1976","06 février, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Février, 1976"
"06 Février, 1978","06 février, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Février, 1978"
"06 Février, 1979","06 février, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Février, 1979"
"06 Janvier, 1975","06 janvier, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Janvier, 1975"
"06 Janvier, 1976","06 janvier, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Janvier, 1976"
"06 Janvier, 1977","06 janvier, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Janvier, 1977"
"06 Janvier, 1978","06 janvier, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Janvier, 1978"
"06 Juillet, 1976","06 juillet, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juillet, 1976"
"06 Juillet, 1977","06 juillet, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juillet, 1977"
"06 Juillet, 1978","06 juillet, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juillet, 1978"
"06 Juillet, 1979","06 juillet, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juillet, 1979"
"06 Juin, 1975","06 juin, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juin, 1975"
"06 Juin, 1977","06 juin, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juin, 1977"
"06 Juin, 1978","06 juin, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juin, 1978"
"06 Juin, 1979","06 juin, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Juin, 1979"
"06 Mai, 1975","06 mai, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Mai, 1975"
"06 Mai, 1976","06 mai, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Mai, 1976"
"06 Mai, 1977","06 mai, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Mai, 1977"
"06 Mars, 1975","06 mars, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Mars, 1975"
"06 Mars, 1978","06 mars, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Mars, 1978"
"06 Mars, 1979","06 mars, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Mars, 1979"
"06 Novembre, 1974","06 novembre, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Novembre, 1974"
"06 Novembre, 1975","06 novembre, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Novembre, 1975"
"06 Novembre, 1978","06 novembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Novembre, 1978"
"06 Novembre, 1979","06 novembre, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Novembre, 1979"
"06 Octobre, 1975","06 octobre, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Octobre, 1975"
"06 Octobre, 1976","06 octobre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Octobre, 1976"
"06 Octobre, 1977","06 octobre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Octobre, 1977"
"06 Octobre, 1978","06 octobre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Octobre, 1978"
"06 Septembre, 1974","06 septembre, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Septembre, 1974"
"06 Septembre, 1976","06 septembre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Septembre, 1976"
"06 Septembre, 1977","06 septembre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Septembre, 1977"
"06 Septembre, 1978","06 septembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Septembre, 1978"
"06 Septembre, 1979","06 septembre, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"06 Septembre, 1979"
"07 Août, 1974","07 août, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Août, 1974"
"07 Août, 1975","07 août, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Août, 1975"
"07 Août, 1978","07 août, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Août, 1978"
"07 Août, 1979","07 août, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Août, 1979"
"07 Avril, 1975","07 avril, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Avril, 1975"
"07 Avril, 1976","07 avril, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Avril, 1976"
"07 Avril, 1977","07 avril, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Avril, 1977"
"07 Avril, 1978","07 avril, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Avril, 1978"
"07 Avril, 2023","07 avril, 2023",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Avril, 2023"
"07 Décembre, 1976","07 décembre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Décembre, 1976"
"07 Décembre, 1977","07 décembre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Décembre, 1977"
"07 Décembre, 1978","07 décembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Décembre, 1978"
"07 Décembre, 1979","07 décembre, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Décembre, 1979"
"07 Février, 1975","07 février, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Février, 1975"
"07 Février, 1977","07 février, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Février, 1977"
"07 Février, 1978","07 février, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Février, 1978"
"07 Février, 1979","07 février, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Février, 1979"
"07 Janvier, 1975","07 janvier, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Janvier, 1975"
"07 Janvier, 1976","07 janvier, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Janvier, 1976"
"07 Janvier, 1977","07 janvier, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Janvier, 1977"
"07 Juillet, 1975","07 juillet, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juillet, 1975"
"07 Juillet, 1976","07 juillet, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juillet, 1976"
"07 Juillet, 1977","07 juillet, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juillet, 1977"
"07 Juillet, 1978","07 juillet, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juillet, 1978"
"07 Juin, 1977","07 juin, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juin, 1977"
"07 Juin, 1978","07 juin, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juin, 1978"
"07 Juin, 1979","07 juin, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Juin, 1979"
"07 Mai, 1975","07 mai, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mai, 1975"
"07 Mai, 1976","07 mai, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mai, 1976"
"07 Mai, 1979","07 mai, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mai, 1979"
"07 Mars, 1975","07 mars, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mars, 1975"
"07 Mars, 1977","07 mars, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mars, 1977"
"07 Mars, 1978","07 mars, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mars, 1978"
"07 Mars, 1979","07 mars, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Mars, 1979"
"07 Novembre, 1974","07 novembre, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Novembre, 1974"
"07 Novembre, 1975","07 novembre, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Novembre, 1975"
"07 Novembre, 1977","07 novembre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Novembre, 1977"
"07 Novembre, 1978","07 novembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Novembre, 1978"
"07 Novembre, 1979","07 novembre, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Novembre, 1979"
"07 Octobre, 1974","07 octobre, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Octobre, 1974"
"07 Octobre, 1975","07 octobre, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Octobre, 1975"
"07 Octobre, 1976","07 octobre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Octobre, 1976"
"07 Octobre, 1977","07 octobre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Octobre, 1977"
"07 Septembre, 1976","07 septembre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Septembre, 1976"
"07 Septembre, 1977","07 septembre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Septembre, 1977"
"07 Septembre, 1978","07 septembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Septembre, 1978"
"07 Septembre, 1979","07 septembre, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"07 Septembre, 1979"
"08 Août, 1974","08 août, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Août, 1974"
"08 Août, 1975","08 août, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Août, 1975"
"08 Août, 1977","08 août, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Août, 1977"
"08 Août, 1978","08 août, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Août, 1978"
"08 Août, 1979","08 août, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Août, 1979"
"08 Avril, 1975","08 avril, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Avril, 1975"
"08 Avril, 1976","08 avril, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Avril, 1976"
"08 Avril, 1996","08 avril, 1996",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Avril, 1996"
"08 Décembre, 1975","08 décembre, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Décembre, 1975"
"08 Décembre, 1976","08 décembre, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Décembre, 1976"
"08 Décembre, 1977","08 décembre, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Décembre, 1977"
"08 Décembre, 1978","08 décembre, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Décembre, 1978"
"08 Février, 1977","08 février, 1977",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Février, 1977"
"08 Février, 1978","08 février, 1978",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Février, 1978"
"08 Février, 1979","08 février, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Février, 1979"
"08 Janvier, 1975","08 janvier, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Janvier, 1975"
"08 Janvier, 1976","08 janvier, 1976",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Janvier, 1976"
"08 Janvier, 1979","08 janvier, 1979",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Janvier, 1979"
"08 Juillet, 1974","08 juillet, 1974",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Juillet, 1974"
"08 Juillet, 1975","08 juillet, 1975",dimension_name,high,Predominantly appears as a descriptive table header.,2,2,2,0,0,0,0,0,0,0,0,0,False,False,header,"08 Juillet, 1975"
